0.000000000,66
0.040029000,66
0.223997000,66
0.260254000,66
1.645598000,1325
1.659708000,1326
1.669204000,97
1.669224000,66
1.685531000,1327
1.689964000,1454
1.689984000,54
1.690398000,1454
1.690405000,54
1.690950000,1454
1.690954000,54
1.691508000,1454
1.691517000,54
1.692421000,1454
1.692434000,54
1.693036000,1454
1.693045000,54
1.693620000,1454
1.693630000,54
1.694024000,1454
1.694032000,54
1.694455000,1454
1.694460000,54
1.694805000,1454
1.694808000,54
1.696964000,1454
1.696975000,54
1.697340000,1454
1.697345000,54
1.697698000,1454
1.697703000,54
1.698264000,1454
1.698269000,54
1.698832000,1454
1.698836000,54
1.700119000,1454
1.700126000,54
1.701053000,1454
1.701057000,54
1.701463000,1454
1.701470000,54
1.702147000,1454
1.702153000,54
1.702503000,1454
1.702509000,54
1.702845000,1454
1.702863000,54
1.703393000,1454
1.703399000,54
1.704045000,1454
1.704054000,54
1.705141000,1454
1.705151000,54
1.705504000,1454
1.705510000,54
1.705864000,1454
1.705867000,54
1.706187000,97
1.706200000,66
1.706557000,1454
1.706561000,54
1.707295000,1454
1.707307000,54
1.707897000,1454
1.707909000,54
1.708251000,1454
1.708260000,54
1.709653000,1454
1.709666000,54
1.709996000,1454
1.710005000,54
1.711502000,1454
1.711515000,54
1.712102000,1454
1.712111000,54
1.712786000,1454
1.712795000,54
1.713587000,1454
1.713596000,54
1.714265000,1454
1.714274000,54
1.714807000,1454
1.714816000,54
1.715546000,1454
1.715556000,54
1.716346000,1454
1.716357000,54
1.717537000,1454
1.717550000,54
1.718599000,1454
1.718614000,54
1.719035000,1454
1.719040000,54
1.719433000,1454
1.719438000,54
1.720775000,1454
1.720783000,54
1.721201000,1454
1.721205000,54
1.722319000,1454
1.722326000,54
1.722623000,1167
1.722626000,54
1.724355000,74
1.730353000,66
1.740155000,1454
1.740187000,54
1.740561000,1454
1.740578000,54
1.742796000,1454
1.742811000,54
1.744538000,1454
1.744550000,54
1.744919000,1454
1.744929000,54
1.745455000,1454
1.745464000,54
1.745857000,1454
1.745867000,54
1.747067000,1454
1.747077000,54
1.747974000,1454
1.747988000,54
1.749040000,1454
1.749049000,54
1.749459000,1454
1.749464000,54
1.749854000,1454
1.749860000,54
1.750645000,1454
1.750651000,54
1.751089000,1454
1.751096000,54
1.751605000,1454
1.751609000,54
1.752184000,1454
1.752190000,54
1.753905000,1454
1.753911000,54
1.754262000,1454
1.754270000,54
1.754951000,1454
1.754957000,54
1.756900000,1454
1.756910000,54
1.757332000,1454
1.757338000,54
1.758983000,1454
1.758991000,54
1.759297000,890
1.759307000,54
1.759624000,74
1.759644000,66
1.759830000,583
1.780586000,66
1.780611000,54
1.788233000,66
1.788427000,209
1.788443000,66
1.788654000,117
1.791058000,1327
1.826961000,66
1.828671000,1454
1.829059000,1454
1.829073000,66
1.829488000,1454
1.830027000,1454
1.830048000,66
1.830629000,1454
1.831004000,1454
1.831011000,66
1.831410000,1454
1.831975000,1454
1.831982000,66
1.832578000,1454
1.832970000,1454
1.832974000,66
1.833340000,1454
1.833902000,1454
1.833906000,66
1.838756000,1454
1.839200000,1454
1.839209000,66
1.839589000,1454
1.840100000,1454
1.840106000,66
1.840490000,1454
1.841532000,1454
1.841537000,66
1.860683000,1454
1.860948000,467
1.860959000,66
1.861335000,1454
1.861903000,1454
1.861914000,66
1.862620000,1454
1.863060000,1454
1.863071000,66
1.863656000,1454
1.864042000,1454
1.864052000,66
1.865692000,1454
1.866103000,1454
1.866113000,66
1.866774000,1454
1.867186000,1454
1.867195000,66
1.868682000,1454
1.869075000,1454
1.869085000,66
1.869660000,1454
1.871251000,1454
1.871258000,66
1.872333000,1454
1.872714000,1454
1.872719000,66
1.873296000,1454
1.873656000,1454
1.873660000,66
1.874250000,1454
1.874681000,1454
1.874690000,66
1.875150000,1454
1.875511000,1454
1.875520000,66
1.876061000,1454
1.876464000,1454
1.876474000,66
1.877004000,1454
1.877515000,1454
1.877523000,66
1.877909000,1454
1.878463000,1454
1.878469000,66
1.879413000,1454
1.880132000,1167
1.880143000,66
1.896608000,1331
1.946996000,66
1.948674000,1454
1.949023000,1454
1.949039000,66
1.949416000,1454
1.950429000,1454
1.950439000,66
1.951019000,1454
1.951439000,1454
1.951449000,66
1.952060000,1454
1.952413000,1454
1.952420000,66
1.953289000,1454
1.953627000,1454
1.953633000,66
1.954679000,1454
1.955108000,1454
1.955119000,66
1.956840000,1454
1.957296000,1454
1.957304000,66
1.957705000,1454
1.958214000,1454
1.958223000,66
1.958615000,1454
1.958974000,1454
1.958979000,66
1.959390000,1454
1.959925000,1454
1.959929000,66
1.960303000,1454
1.961752000,1454
1.961756000,66
1.962267000,1454
1.962853000,1454
1.962857000,66
1.963406000,1454
1.963798000,1454
1.963809000,66
1.964167000,1454
1.964710000,1454
1.964721000,66
1.965076000,1454
1.965628000,1454
1.965637000,66
1.966712000,1454
1.967464000,1454
1.967475000,66
1.968006000,1454
1.968765000,1454
1.968777000,66
1.970516000,1454
1.970837000,1454
1.970848000,66
1.971871000,1454
1.973862000,1454
1.973873000,66
1.974244000,1454
1.974688000,1454
1.974699000,66
1.975215000,1454
1.976305000,1454
1.976311000,66
1.977906000,1454
1.979419000,1454
1.979425000,66
1.979971000,1454
1.981319000,1454
1.981329000,66
1.981660000,1454
1.982218000,1454
1.982225000,66
1.983261000,1454
1.983691000,1454
1.983702000,66
1.984097000,1454
1.985894000,1454
1.985905000,66
1.986451000,1454
1.986881000,1454
1.986892000,66
1.987223000,1454
1.988011000,1454
1.988024000,66
1.988935000,1454
1.989323000,1454
1.989332000,66
1.990178000,1454
1.990606000,1454
1.990617000,66
1.993790000,1454
1.995182000,1454
1.995191000,66
1.995559000,1454
1.996069000,1454
1.996080000,66
1.996452000,1454
1.996989000,1454
1.997000000,66
1.997536000,1454
1.997908000,1454
1.997916000,66
1.998447000,1454
1.998893000,1454
1.998897000,66
1.999424000,1454
1.999797000,1454
1.999803000,66
2.000354000,1454
2.000803000,1454
2.000810000,66
2.002460000,1454
2.004730000,1454
2.004742000,66
2.005790000,1454
2.006111000,1454
2.006121000,66
2.007420000,1454
2.008387000,1454
2.008393000,66
2.009437000,1454
2.009868000,1454
2.009873000,66
2.010074000,1336
2.010459000,1454
2.011275000,1454
2.011279000,66
2.012054000,1454
2.012435000,1454
2.012445000,66
2.012928000,1454
2.013838000,1454
2.013848000,66
2.014505000,1454
2.014911000,1454
2.014916000,66
2.015496000,1454
2.015972000,1454
2.015977000,66
2.016538000,1454
2.016975000,1454
2.016980000,66
2.017444000,1454
2.017806000,1454
2.017809000,66
2.018176000,1454
2.018774000,1454
2.018778000,66
2.019558000,1454
2.020161000,1454
2.020172000,66
2.020528000,1454
2.021017000,1454
2.021023000,66
2.021381000,1454
2.021789000,1454
2.021795000,66
2.022273000,1454
2.022942000,1454
2.022947000,66
2.023337000,1454
2.023918000,1454
2.023923000,66
2.024087000,218
2.050723000,1454
2.051103000,1454
2.051113000,66
2.051473000,1454
2.051978000,1454
2.051987000,66
2.059746000,1454
2.060577000,1454
2.060591000,66
2.061042000,1454
2.061535000,1454
2.061539000,66
2.061900000,1454
2.062481000,1454
2.062487000,66
2.062895000,1454
2.063304000,1454
2.063313000,66
2.063689000,1454
2.064235000,1454
2.064241000,66
2.065608000,1454
2.065972000,1454
2.065976000,66
2.066425000,1454
2.066952000,1454
2.066958000,66
2.067967000,66
2.070604000,1454
2.070982000,1454
2.070991000,66
2.071833000,1454
2.072244000,1454
2.072249000,66
2.073605000,1454
2.074023000,1454
2.074028000,66
2.074636000,1454
2.076261000,1454
2.076270000,66
2.076640000,1454
2.077002000,1454
2.077009000,66
2.077407000,1454
2.077982000,1454
2.077989000,66
2.078536000,1454
2.079125000,1454
2.079129000,66
2.079524000,1454
2.080059000,1454
2.080065000,66
2.081627000,1454
2.081979000,1454
2.081986000,66
2.084771000,1454
2.085217000,1454
2.085227000,66
2.087222000,1454
2.087597000,1454
2.087611000,66
2.087951000,1454
2.088524000,1454
2.088531000,66
2.088953000,1454
2.089369000,1454
2.089374000,66
2.089877000,1454
2.091123000,1454
2.091131000,66
2.091841000,1454
2.092199000,1454
2.092204000,66
2.092984000,1454
2.093361000,1454
2.093365000,66
2.093749000,1454
2.094285000,1454
2.094301000,66
2.094847000,1454
2.095270000,1454
2.095273000,66
2.095635000,1454
2.096140000,1454
2.096145000,66
2.097283000,1454
2.097703000,1454
2.097714000,66
2.098679000,1454
2.099064000,1454
2.099074000,66
2.099425000,1454
2.099796000,1454
2.099808000,66
2.100824000,1454
2.101661000,1454
2.101668000,66
2.102618000,1454
2.103571000,1454
2.103576000,66
2.104512000,1454
2.105538000,1454
2.105545000,66
2.106387000,1454
2.106762000,1454
2.106767000,66
2.107331000,1454
2.108151000,1454
2.108162000,66
2.108821000,1454
2.110670000,1454
2.110674000,66
2.111193000,1454
2.112156000,1454
2.112176000,66
2.112515000,1454
2.112853000,1454
2.112859000,66
2.114371000,1454
2.114691000,1454
2.114703000,66
2.115609000,1454
2.116042000,123
2.116050000,66
2.139704000,1333
2.189589000,1454
2.190019000,1454
2.190040000,66
2.192467000,1454
2.193607000,1454
2.193630000,66
2.194613000,1454
2.195395000,1454
2.195409000,66
2.195725000,1454
2.196691000,1454
2.196707000,66
2.198334000,1454
2.201032000,1454
2.201055000,66
2.201399000,1454
2.203226000,1454
2.203242000,66
2.204131000,1454
2.204585000,1454
2.204599000,66
2.205017000,1454
2.205574000,1454
2.205585000,66
2.205931000,1454
2.206531000,1454
2.206542000,66
2.206897000,1454
2.207471000,1454
2.207483000,66
2.208388000,1454
2.208780000,1454
2.208790000,66
2.209142000,1454
2.209585000,1454
2.209595000,66
2.210123000,1454
2.211356000,1454
2.211367000,66
2.211736000,1454
2.212139000,1454
2.212149000,66
2.213327000,1454
2.213781000,1454
2.213791000,66
2.214169000,1454
2.215338000,1454
2.215354000,66
2.215774000,1454
2.216126000,1454
2.216139000,66
2.216816000,1454
2.217272000,1454
2.217282000,66
2.218261000,1454
2.218682000,1454
2.218696000,66
2.219069000,1454
2.219989000,1454
2.220001000,66
2.220381000,1454
2.220963000,1454
2.220974000,66
2.221530000,1454
2.222492000,1454
2.222503000,66
2.222844000,1454
2.223620000,1454
2.223630000,66
2.223977000,1454
2.224600000,1167
2.224613000,66
2.276816000,1336
2.329672000,1454
2.330102000,1454
2.330114000,66
2.330479000,1454
2.331063000,1454
2.331069000,66
2.331654000,1454
2.332017000,1454
2.332028000,66
2.332408000,1454
2.332785000,1454
2.332790000,66
2.333138000,1454
2.334224000,1454
2.334232000,66
2.334605000,1454
2.334984000,1454
2.334988000,66
2.335519000,1454
2.335923000,1454
2.335928000,66
2.336295000,1454
2.336930000,1454
2.336934000,66
2.337477000,1454
2.337889000,1454
2.337894000,66
2.338251000,1454
2.339062000,1454
2.339066000,66
2.339469000,1454
2.339862000,1454
2.339871000,66
2.340365000,1454
2.341522000,1454
2.341528000,66
2.341945000,1454
2.342963000,1454
2.342968000,66
2.344882000,1454
2.345248000,1454
2.345252000,66
2.345850000,1454
2.346318000,1454
2.346322000,66
2.346898000,1454
2.347768000,1454
2.347776000,66
2.348116000,1454
2.348522000,1454
2.348525000,66
2.349076000,1454
2.349598000,1454
2.349601000,66
2.349950000,1454
2.350484000,1454
2.350487000,66
2.351463000,1454
2.351846000,1454
2.351854000,66
2.352411000,1454
2.352812000,1454
2.352821000,66
2.353210000,1454
2.355282000,1454
2.355290000,66
2.355730000,1454
2.356248000,1454
2.356256000,66
2.357213000,1454
2.357562000,1454
2.357570000,66
2.357985000,1454
2.358412000,1454
2.358418000,66
2.358894000,1454
2.359261000,1454
2.359265000,66
2.360153000,1454
2.361609000,1454
2.361614000,66
2.361978000,1454
2.362523000,1454
2.362532000,66
2.363119000,1454
2.363469000,1454
